latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.600006,-9.0,84.0,0,Europe/London,GMT

time,temperature_2m (°C),relativehumidity_2m (%),surface_pressure (hPa),precipitation (mm),direct_radiation (W/m²),windspeed_10m (m/s),windgusts_10m (m/s)
2018-10-07T11:00,20.1,46,1010.8,0.00,537.0,3.91,8.50
2018-10-07T12:00,21.6,40,1010.7,0.00,622.0,3.82,8.00
2018-10-07T13:00,22.7,36,1010.0,0.00,649.0,4.22,8.40
2018-10-07T14:00,23.4,33,1009.4,0.00,615.0,4.59,8.90
2018-10-07T15:00,23.7,31,1008.8,0.00,524.0,4.93,9.40
2018-10-07T16:00,23.5,32,1008.5,0.00,385.0,5.39,9.90
2018-10-07T17:00,22.6,36,1008.5,0.00,215.0,5.73,10.30
2018-10-07T18:00,21.0,44,1008.7,0.00,57.0,5.96,10.20
2018-10-07T19:00,19.3,53,1008.8,0.00,0.0,5.82,9.80
2018-10-07T20:00,18.1,60,1008.6,0.00,0.0,5.61,9.40
2018-10-07T21:00,17.4,64,1009.0,0.00,0.0,5.16,8.90
2018-10-07T22:00,16.8,66,1009.2,0.00,0.0,4.51,8.20
2018-10-07T23:00,16.4,69,1008.8,0.00,0.0,4.10,7.60
2018-10-08T00:00,16.0,72,1008.2,0.00,0.0,3.51,6.90
2018-10-08T01:00,15.5,74,1007.8,0.00,0.0,2.93,5.80
2018-10-08T02:00,14.9,77,1007.4,0.00,0.0,2.60,5.00
2018-10-08T03:00,13.8,83,1006.9,0.00,0.0,2.25,4.30
2018-10-08T04:00,12.9,85,1006.5,0.00,0.0,2.06,3.80
2018-10-08T05:00,12.1,85,1006.8,0.00,0.0,2.01,3.60
2018-10-08T06:00,11.7,84,1006.7,0.00,0.0,2.14,3.80
2018-10-08T07:00,11.6,78,1006.8,0.00,1.0,2.19,4.50
2018-10-08T08:00,13.9,62,1007.0,0.00,78.0,3.00,5.30
2018-10-08T09:00,17.0,46,1007.3,0.00,245.0,3.53,6.50
2018-10-08T10:00,19.7,37,1007.8,0.00,412.0,3.10,7.40
2018-10-08T11:00,22.0,32,1007.2,0.00,546.0,2.57,7.30
2018-10-08T12:00,23.6,28,1007.1,0.00,630.0,1.53,6.30
2018-10-08T13:00,24.7,26,1006.2,0.00,654.0,0.36,4.90
2018-10-08T14:00,25.2,25,1005.6,0.00,618.0,0.72,4.40
2018-10-08T15:00,25.2,27,1004.9,0.00,524.0,1.71,4.40
2018-10-08T16:00,24.4,32,1004.5,0.00,382.0,2.47,5.60
2018-10-08T17:00,22.9,40,1004.2,0.00,211.0,3.26,6.80
2018-10-08T18:00,21.2,49,1004.0,0.00,54.0,3.22,6.90
2018-10-08T19:00,20.1,58,1004.3,0.00,0.0,3.47,5.60
2018-10-08T20:00,19.3,62,1004.2,0.00,0.0,3.58,5.80
2018-10-08T21:00,18.8,64,1004.3,0.00,0.0,3.57,5.80
2018-10-08T22:00,18.3,66,1004.2,0.00,0.0,2.60,5.70
2018-10-08T23:00,17.2,70,1003.9,0.00,0.0,2.31,5.70
2018-10-09T00:00,16.4,71,1003.2,0.00,0.0,2.00,5.30
2018-10-09T01:00,15.7,72,1002.8,0.00,0.0,1.78,4.90
2018-10-09T02:00,14.5,77,1002.2,0.00,0.0,2.06,4.60
2018-10-09T03:00,13.7,79,1001.7,0.00,0.0,2.47,4.90
2018-10-09T04:00,13.3,79,1001.2,0.00,0.0,2.85,5.00
2018-10-09T05:00,12.9,79,1001.3,0.00,0.0,3.38,5.20
2018-10-09T06:00,12.8,78,1001.2,0.00,0.0,3.79,5.30
2018-10-09T07:00,13.3,72,1001.4,0.00,1.0,4.05,6.60
2018-10-09T08:00,15.0,61,1001.8,0.00,73.0,4.28,7.20
2018-10-09T09:00,17.8,48,1001.9,0.00,237.0,4.12,7.50
2018-10-09T10:00,20.1,40,1002.2,0.00,403.0,4.12,7.70
2018-10-09T11:00,22.1,35,1001.6,0.00,534.0,3.80,7.10
2018-10-09T12:00,23.5,32,1001.2,0.00,618.0,3.06,6.00
2018-10-09T13:00,24.4,31,1000.4,0.00,643.0,1.84,4.90
2018-10-09T14:00,24.9,31,999.6,0.00,606.0,1.22,4.40
2018-10-09T15:00,24.7,33,999.2,0.00,512.0,1.84,4.30
2018-10-09T16:00,23.8,40,998.9,0.00,372.0,2.72,5.50
2018-10-09T17:00,22.4,49,998.7,0.00,203.0,3.26,6.30
2018-10-09T18:00,20.8,59,998.5,0.00,50.0,2.86,6.30
2018-10-09T19:00,19.5,68,998.5,0.00,0.0,2.42,4.90
2018-10-09T20:00,18.6,74,998.5,0.00,0.0,1.97,4.40
2018-10-09T21:00,17.9,79,998.6,0.00,0.0,1.82,3.70
2018-10-09T22:00,17.3,85,998.7,0.00,0.0,1.71,3.40
2018-10-09T23:00,16.9,89,998.7,0.00,0.0,2.02,3.60
2018-10-10T00:00,16.7,91,998.2,0.00,0.0,2.33,3.80
2018-10-10T01:00,16.6,91,997.7,0.00,0.0,2.62,4.10
2018-10-10T02:00,16.5,92,997.3,0.00,0.0,2.55,4.20
2018-10-10T03:00,16.4,93,997.0,0.00,0.0,2.44,4.40
2018-10-10T04:00,16.4,93,996.8,0.00,0.0,2.51,4.60
2018-10-10T05:00,16.4,93,997.0,0.00,0.0,2.85,5.20
2018-10-10T06:00,16.5,93,997.0,0.00,0.0,3.18,5.60
2018-10-10T07:00,16.5,93,997.2,0.00,1.0,3.45,5.50
2018-10-10T08:00,17.2,89,997.6,0.00,62.0,4.34,6.60
2018-10-10T09:00,18.7,79,998.1,0.00,191.0,5.03,8.50
2018-10-10T10:00,19.7,70,998.3,0.00,260.0,5.76,8.90
2018-10-10T11:00,20.6,63,998.6,0.00,384.0,6.13,9.60
2018-10-10T12:00,20.9,61,998.6,0.00,393.0,6.05,10.00
2018-10-10T13:00,21.0,61,998.2,0.00,324.0,5.54,9.80
2018-10-10T14:00,20.8,62,997.9,0.00,190.0,5.24,9.30
2018-10-10T15:00,20.4,64,997.7,0.00,114.0,5.10,8.70
2018-10-10T16:00,20.3,64,998.0,0.00,98.0,5.09,8.30
2018-10-10T17:00,19.9,67,998.2,0.00,66.0,4.81,8.20
2018-10-10T18:00,19.1,75,998.5,0.00,16.0,4.51,7.90
2018-10-10T19:00,18.6,81,999.0,0.00,0.0,4.52,7.60
2018-10-10T20:00,18.3,85,999.5,0.00,0.0,4.68,7.50
2018-10-10T21:00,18.0,86,999.6,0.00,0.0,4.88,7.80
2018-10-10T22:00,18.0,87,999.7,0.00,0.0,5.85,7.90
2018-10-10T23:00,18.0,87,999.7,0.00,0.0,6.33,8.20
2018-10-11T00:00,18.1,86,999.6,0.00,0.0,6.65,9.30
2018-10-11T01:00,18.3,85,999.7,0.00,0.0,6.76,10.20
2018-10-11T02:00,18.5,83,999.3,0.20,0.0,6.46,11.10
2018-10-11T03:00,18.6,82,999.3,0.00,0.0,6.89,11.60
2018-10-11T04:00,18.7,82,999.2,0.70,0.0,6.74,11.80
2018-10-11T05:00,18.6,84,999.6,2.80,0.0,6.11,12.30
2018-10-11T06:00,18.1,90,1000.1,1.30,0.0,5.03,11.30
2018-10-11T07:00,18.5,90,1001.0,0.50,0.0,4.16,8.20
2018-10-11T08:00,18.7,90,1002.1,0.10,3.0,3.21,7.00
2018-10-11T09:00,19.0,89,1003.0,0.00,33.0,3.45,6.50
2018-10-11T10:00,19.9,81,1004.0,0.00,191.0,3.53,7.10
2018-10-11T11:00,20.8,73,1004.1,0.00,433.0,3.30,6.30
2018-10-11T12:00,21.7,65,1004.8,0.00,466.0,3.30,5.30
2018-10-11T13:00,22.4,59,1004.6,0.00,541.0,3.86,5.30
2018-10-11T14:00,22.6,57,1005.6,0.00,527.0,4.37,6.70
2018-10-11T15:00,22.2,57,1005.5,0.00,464.0,4.27,7.00
2018-10-11T16:00,21.5,59,1005.9,0.00,311.0,4.29,6.70
2018-10-11T17:00,20.7,64,1006.6,0.00,172.0,3.85,5.70
2018-10-11T18:00,19.6,73,1007.0,0.00,31.0,2.92,5.50
2018-10-11T19:00,18.8,76,1007.8,0.00,0.0,2.58,4.70
2018-10-11T20:00,18.3,81,1008.5,0.00,0.0,2.66,4.30
2018-10-11T21:00,17.9,85,1008.8,0.00,0.0,2.93,4.60
2018-10-11T22:00,17.7,87,1009.2,0.00,0.0,4.12,5.30
2018-10-11T23:00,17.5,89,1009.2,0.00,0.0,4.41,6.00
2018-10-12T00:00,17.5,89,1009.1,0.00,0.0,4.52,6.60
2018-10-12T01:00,17.5,90,1009.5,0.00,0.0,4.53,6.70
2018-10-12T02:00,17.5,91,1009.2,0.00,0.0,4.46,6.70
2018-10-12T03:00,17.4,91,1009.1,0.00,0.0,4.26,6.70
2018-10-12T04:00,17.4,92,1009.5,0.00,0.0,4.12,6.60
2018-10-12T05:00,17.4,92,1009.8,0.00,0.0,4.20,6.50
2018-10-12T06:00,17.4,93,1010.3,0.00,0.0,4.44,6.30
2018-10-12T07:00,17.7,94,1010.8,0.00,0.0,4.57,7.20
2018-10-12T08:00,18.4,92,1012.0,0.00,56.0,4.81,7.40
2018-10-12T09:00,19.8,84,1012.2,0.00,187.0,5.43,8.60
2018-10-12T10:00,21.0,75,1012.5,0.00,322.0,5.74,10.10
2018-10-12T11:00,21.9,68,1012.7,0.00,464.0,5.91,10.50
2018-10-12T12:00,22.6,62,1013.0,0.00,546.0,5.90,10.50
2018-10-12T13:00,23.0,59,1012.6,0.00,531.0,5.90,10.40
2018-10-12T14:00,23.1,58,1012.5,0.00,420.0,5.81,10.20
2018-10-12T15:00,22.8,60,1012.2,0.00,280.0,5.62,9.80
2018-10-12T16:00,22.3,62,1012.2,0.00,239.0,5.41,9.10
2018-10-12T17:00,21.5,68,1012.0,0.00,88.0,4.91,8.30
2018-10-12T18:00,20.4,75,1011.9,0.00,26.0,4.20,7.00
2018-10-12T19:00,19.8,78,1011.9,0.00,0.0,3.91,6.50
2018-10-12T20:00,19.3,81,1011.7,0.00,0.0,3.83,5.80
2018-10-12T21:00,18.9,84,1011.4,0.00,0.0,3.86,5.90
2018-10-12T22:00,18.6,86,1011.2,0.00,0.0,3.72,5.90
2018-10-12T23:00,18.3,88,1010.6,0.00,0.0,3.63,5.80
2018-10-13T00:00,18.1,90,1010.1,0.00,0.0,3.91,5.90
2018-10-13T01:00,18.0,90,1009.8,0.00,0.0,4.03,6.20
2018-10-13T02:00,17.9,91,1009.0,0.00,0.0,3.86,6.20
2018-10-13T03:00,17.8,91,1008.5,0.00,0.0,3.61,6.10
2018-10-13T04:00,17.6,90,1007.9,0.00,0.0,3.36,5.80
2018-10-13T05:00,17.5,90,1007.9,0.00,0.0,3.22,5.30
2018-10-13T06:00,17.5,90,1008.0,0.00,0.0,3.36,5.10
2018-10-13T07:00,17.0,92,1007.6,0.00,0.0,3.38,5.50
2018-10-13T08:00,17.8,88,1007.7,0.00,39.0,4.22,6.20
2018-10-13T09:00,19.8,78,1007.2,0.00,136.0,4.63,7.20
2018-10-13T10:00,21.6,69,1007.2,0.00,232.0,3.62,8.10
2018-10-13T11:00,23.1,64,1006.3,0.00,409.0,4.52,8.80
2018-10-13T12:00,24.4,59,1005.5,0.00,497.0,5.36,9.80
2018-10-13T13:00,25.3,56,1004.7,0.00,473.0,6.00,10.20
2018-10-13T14:00,25.6,57,1003.4,0.00,447.0,6.51,10.30
2018-10-13T15:00,25.3,60,1002.2,0.00,410.0,7.01,10.90
2018-10-13T16:00,24.9,61,1001.4,0.00,292.0,7.40,11.60
2018-10-13T17:00,24.8,59,1000.0,0.00,132.0,7.50,12.10
2018-10-13T18:00,24.4,55,999.4,0.00,15.0,8.32,14.30
2018-10-13T19:00,21.9,71,998.4,0.40,0.0,9.53,16.00
2018-10-13T20:00,21.3,76,996.8,1.40,0.0,11.37,19.60
2018-10-13T21:00,20.6,87,996.4,2.60,0.0,11.20,20.80
2018-10-13T22:00,19.4,93,1001.2,0.90,0.0,12.10,20.20
2018-10-13T23:00,16.9,85,1002.8,0.00,0.0,13.47,21.50
2018-10-14T00:00,15.9,78,1003.8,0.00,0.0,9.93,20.80
2018-10-14T01:00,15.6,77,1004.3,0.00,0.0,9.37,17.70
2018-10-14T02:00,15.4,75,1005.3,0.00,0.0,9.10,16.00
2018-10-14T03:00,15.3,75,1005.4,0.00,0.0,8.82,15.00
2018-10-14T04:00,15.1,75,1005.7,0.00,0.0,8.77,14.10
2018-10-14T05:00,15.0,73,1005.8,0.00,0.0,8.68,13.70
2018-10-14T06:00,15.0,69,1006.2,0.00,0.0,8.59,13.60
2018-10-14T07:00,15.1,68,1006.8,0.00,0.0,8.29,13.80
2018-10-14T08:00,15.5,64,1007.6,0.00,56.0,7.71,13.40
2018-10-14T09:00,16.4,57,1008.5,0.00,196.0,8.23,13.80
2018-10-14T10:00,17.4,50,1009.4,0.00,319.0,7.80,14.00
2018-10-14T11:00,18.0,47,1009.6,0.00,408.0,7.91,13.90
2018-10-14T12:00,18.4,45,1009.6,0.00,383.0,7.57,13.80
2018-10-14T13:00,18.6,45,1009.0,0.00,372.0,7.42,13.20
2018-10-14T14:00,18.4,48,1008.7,0.00,208.0,7.61,12.80
2018-10-14T15:00,18.2,49,1008.4,0.00,261.0,7.54,12.70
2018-10-14T16:00,17.8,51,1008.4,0.00,177.0,7.08,12.60
2018-10-14T17:00,17.2,53,1008.4,0.00,122.0,6.42,12.20
2018-10-14T18:00,16.6,56,1008.4,0.00,23.0,5.47,11.50
2018-10-14T19:00,16.1,62,1008.6,0.00,0.0,4.67,8.60
2018-10-14T20:00,15.6,64,1008.7,0.00,0.0,4.50,7.30
2018-10-14T21:00,15.4,65,1008.8,0.00,0.0,4.34,7.00
2018-10-14T22:00,15.3,66,1008.6,0.00,0.0,4.06,6.70
2018-10-14T23:00,15.3,67,1008.1,0.00,0.0,4.10,6.60
2018-10-15T00:00,15.5,66,1007.4,0.00,0.0,4.15,6.70
2018-10-15T01:00,15.7,66,1006.7,0.00,0.0,4.61,7.60
2018-10-15T02:00,16.2,65,1006.0,0.00,0.0,5.59,8.60
2018-10-15T03:00,17.1,64,1004.9,0.00,0.0,6.49,9.80
2018-10-15T04:00,17.6,67,1003.9,0.00,0.0,7.08,11.20
2018-10-15T05:00,17.7,73,1003.2,0.00,0.0,7.44,12.10
2018-10-15T06:00,17.8,78,1002.4,0.30,0.0,8.06,13.90
2018-10-15T07:00,17.7,83,1001.7,0.50,0.0,8.72,14.00
2018-10-15T08:00,17.8,87,1001.0,1.00,0.0,9.00,15.10
2018-10-15T09:00,17.8,91,1001.3,0.80,11.0,8.21,15.70
2018-10-15T10:00,17.9,88,1001.6,0.50,132.0,7.02,14.80
2018-10-15T11:00,18.5,77,1001.6,0.20,269.0,7.69,15.00
2018-10-15T12:00,19.1,72,1001.6,0.30,321.0,8.17,14.40
2018-10-15T13:00,18.9,72,1001.4,0.30,252.0,7.43,14.10
2018-10-15T14:00,18.6,74,1001.0,0.20,145.0,7.17,13.30
2018-10-15T15:00,18.1,77,1000.8,0.20,69.0,7.08,12.40
2018-10-15T16:00,17.9,77,1001.2,0.30,24.0,6.48,11.90
2018-10-15T17:00,17.9,79,1001.3,0.20,8.0,5.72,10.80
2018-10-15T18:00,17.7,82,1001.5,0.20,6.0,4.92,9.20
2018-10-15T19:00,17.5,83,1002.0,0.00,0.0,4.38,8.00
2018-10-15T20:00,17.4,86,1002.1,0.00,0.0,3.62,6.70
2018-10-15T21:00,17.2,88,1002.4,0.00,0.0,3.05,5.60
2018-10-15T22:00,17.1,90,1003.3,0.00,0.0,2.69,4.70
2018-10-15T23:00,17.0,91,1003.4,0.00,0.0,2.48,4.40
2018-10-16T00:00,17.0,92,1003.6,0.00,0.0,2.20,4.10
2018-10-16T01:00,16.9,93,1003.7,0.00,0.0,2.42,3.80
2018-10-16T02:00,16.8,93,1003.9,0.00,0.0,2.38,3.80
2018-10-16T03:00,16.8,92,1004.0,0.00,0.0,2.40,3.90
2018-10-16T04:00,16.6,93,1004.5,0.00,0.0,2.38,3.80
2018-10-16T05:00,16.4,94,1004.8,0.00,0.0,2.40,3.70
2018-10-16T06:00,16.4,94,1005.7,0.00,0.0,2.44,3.80
2018-10-16T07:00,16.3,94,1006.1,0.00,0.0,2.60,4.20
2018-10-16T08:00,16.6,92,1007.1,0.00,11.0,2.64,4.40
2018-10-16T09:00,17.8,83,1007.5,0.00,120.0,2.56,4.80
2018-10-16T10:00,19.2,68,1008.5,0.00,232.0,2.84,5.10
2018-10-16T11:00,20.1,61,1008.5,0.00,244.0,3.30,5.30
2018-10-16T12:00,20.9,57,1009.0,0.00,220.0,3.75,5.50
2018-10-16T13:00,21.2,56,1008.7,0.00,165.0,4.37,6.50
2018-10-16T14:00,21.4,57,1008.7,0.00,190.0,4.87,7.70
2018-10-16T15:00,21.2,60,1008.6,0.00,108.0,5.35,8.60
2018-10-16T16:00,20.9,62,1008.9,0.00,98.0,5.80,9.10
2018-10-16T17:00,20.4,65,1009.3,0.00,64.0,5.55,9.30
2018-10-16T18:00,19.4,71,1009.5,0.00,21.0,5.20,8.90
2018-10-16T19:00,18.5,78,1010.2,0.00,0.0,5.08,8.30
2018-10-16T20:00,17.6,81,1010.4,0.00,0.0,4.84,8.00
2018-10-16T21:00,17.1,83,1010.9,0.00,0.0,4.63,7.60
2018-10-16T22:00,16.6,84,1011.5,0.00,0.0,4.64,7.40
2018-10-16T23:00,16.2,86,1011.2,0.00,0.0,4.64,7.10
2018-10-17T00:00,15.9,88,1011.1,0.00,0.0,4.72,7.00
2018-10-17T01:00,15.6,90,1011.0,0.00,0.0,4.62,7.00
2018-10-17T02:00,15.3,91,1010.8,0.00,0.0,4.43,6.90
2018-10-17T03:00,15.1,92,1010.4,0.00,0.0,4.36,7.00
2018-10-17T04:00,15.0,93,1010.5,0.00,0.0,4.16,7.00
2018-10-17T05:00,14.9,93,1010.5,0.00,0.0,3.88,7.20
2018-10-17T06:00,14.7,94,1010.8,0.00,0.0,3.98,7.20
2018-10-17T07:00,14.6,95,1010.8,0.00,0.0,3.91,6.40
2018-10-17T08:00,15.0,91,1011.1,0.00,40.0,4.18,7.10
2018-10-17T09:00,16.1,84,1011.0,0.00,143.0,4.10,7.50
2018-10-17T10:00,17.3,76,1011.0,0.00,216.0,2.39,6.80
2018-10-17T11:00,18.8,67,1010.6,0.00,285.0,2.58,5.80
2018-10-17T12:00,19.9,60,1010.3,0.00,387.0,3.19,6.20
2018-10-17T13:00,20.5,57,1009.4,0.00,361.0,3.85,6.90
2018-10-17T14:00,20.7,57,1008.8,0.00,315.0,4.48,7.80
2018-10-17T15:00,20.3,61,1008.0,0.00,118.0,5.73,8.80
2018-10-17T16:00,19.5,67,1007.9,0.20,59.0,7.53,10.60
2018-10-17T17:00,18.3,76,1007.5,0.20,8.0,7.87,13.20
2018-10-17T18:00,17.4,78,1007.5,0.10,1.0,7.16,13.10
2018-10-17T19:00,16.7,77,1007.7,0.00,0.0,7.21,11.80
2018-10-17T20:00,16.1,79,1007.9,0.00,0.0,7.30,11.90
2018-10-17T21:00,15.5,81,1007.8,0.00,0.0,7.16,11.70
2018-10-17T22:00,15.0,83,1007.5,0.00,0.0,6.84,11.30
2018-10-17T23:00,14.9,82,1007.2,0.00,0.0,7.00,11.00
2018-10-18T00:00,14.5,84,1006.2,0.00,0.0,7.09,11.10
2018-10-18T01:00,14.3,84,1005.4,0.00,0.0,6.96,11.00
2018-10-18T02:00,14.3,84,1004.6,0.00,0.0,6.96,10.90
2018-10-18T03:00,14.0,83,1003.8,0.20,0.0,7.34,11.40
2018-10-18T04:00,14.0,83,1003.0,0.30,0.0,6.60,12.80
2018-10-18T05:00,13.9,85,1002.0,0.00,0.0,6.44,12.70
2018-10-18T06:00,14.1,85,1001.7,0.00,0.0,5.35,11.30
2018-10-18T07:00,14.0,89,1001.4,0.00,0.0,4.91,8.30
2018-10-18T08:00,14.2,88,1001.5,0.00,18.0,5.98,8.80
2018-10-18T09:00,14.8,84,1001.8,0.00,33.0,6.62,10.30
2018-10-18T10:00,15.6,77,1002.4,0.00,52.0,6.08,10.50
2018-10-18T11:00,16.7,73,1002.3,0.10,109.0,5.55,10.30
2018-10-18T12:00,18.1,68,1002.3,0.00,171.0,6.36,10.90
2018-10-18T13:00,19.9,60,1001.7,0.00,235.0,6.77,10.80
2018-10-18T14:00,21.2,55,1001.6,0.00,336.0,6.59,11.70
2018-10-18T15:00,21.8,52,1001.4,0.00,291.0,6.82,12.10
2018-10-18T16:00,21.7,57,1001.8,0.00,226.0,6.60,12.40
2018-10-18T17:00,20.8,65,1001.4,0.00,107.0,6.56,11.60
2018-10-18T18:00,19.8,71,1001.9,0.00,15.0,7.14,10.80
2018-10-18T19:00,19.1,71,1002.6,0.00,0.0,7.10,11.50
2018-10-18T20:00,18.7,73,1003.1,0.00,0.0,7.02,11.10
2018-10-18T21:00,18.4,74,1003.3,0.00,0.0,6.93,11.10
2018-10-18T22:00,18.1,75,1003.9,0.00,0.0,6.31,11.00
2018-10-18T23:00,17.9,76,1003.7,0.00,0.0,6.30,10.90
2018-10-19T00:00,17.6,77,1003.7,0.00,0.0,6.00,10.80
2018-10-19T01:00,17.3,78,1003.0,0.00,0.0,5.60,10.30
2018-10-19T02:00,16.9,79,1002.8,0.00,0.0,5.21,10.00
2018-10-19T03:00,16.6,80,1002.4,0.00,0.0,4.90,9.70
2018-10-19T04:00,16.4,79,1002.6,0.00,0.0,4.59,9.00
2018-10-19T05:00,16.1,78,1002.3,0.00,0.0,4.33,8.50
2018-10-19T06:00,15.9,78,1002.4,0.00,0.0,4.09,8.00
2018-10-19T07:00,15.6,77,1003.0,0.00,0.0,4.25,6.70
2018-10-19T08:00,15.9,76,1003.6,0.00,12.0,4.05,6.70
2018-10-19T09:00,16.8,72,1004.3,0.00,69.0,3.89,6.60
2018-10-19T10:00,18.4,67,1005.1,0.00,135.0,3.89,7.30
2018-10-19T11:00,20.6,60,1004.7,0.00,458.0,4.80,9.00
2018-10-19T12:00,21.6,56,1004.3,0.00,318.0,4.43,9.60
2018-10-19T13:00,22.3,52,1004.1,0.00,287.0,3.47,8.70
2018-10-19T14:00,22.6,50,1003.8,0.00,263.0,2.97,7.40
2018-10-19T15:00,22.6,49,1004.0,0.00,121.0,2.94,6.50
2018-10-19T16:00,22.5,49,1004.2,0.00,226.0,2.84,5.40
2018-10-19T17:00,21.5,57,1004.5,0.00,43.0,3.90,5.20
2018-10-19T18:00,20.4,65,1005.1,0.00,11.0,4.40,5.00
2018-10-19T19:00,19.7,67,1005.5,0.00,0.0,4.40,6.80
2018-10-19T20:00,19.3,70,1005.8,0.00,0.0,4.23,6.70
2018-10-19T21:00,19.0,72,1005.9,0.00,0.0,4.05,6.40
2018-10-19T22:00,18.6,74,1006.6,0.00,0.0,3.18,6.10
2018-10-19T23:00,18.1,76,1006.3,0.00,0.0,3.09,5.70
2018-10-20T00:00,17.6,78,1006.0,0.00,0.0,3.42,5.70
2018-10-20T01:00,17.2,80,1006.1,0.00,0.0,3.42,5.80
2018-10-20T02:00,16.7,82,1006.1,0.00,0.0,3.35,6.00
2018-10-20T03:00,16.3,85,1006.1,0.00,0.0,3.42,6.10
2018-10-20T04:00,16.0,86,1006.5,0.00,0.0,3.61,6.10
2018-10-20T05:00,15.8,88,1006.6,0.00,0.0,3.48,6.00
2018-10-20T06:00,15.5,89,1006.8,0.00,0.0,3.36,6.00
2018-10-20T07:00,15.1,92,1007.1,0.00,0.0,3.28,5.50
2018-10-20T08:00,15.7,89,1007.4,0.00,27.0,3.55,5.90
2018-10-20T09:00,17.3,81,1008.0,0.00,117.0,3.71,6.40
2018-10-20T10:00,19.3,72,1008.4,0.00,314.0,4.02,7.10
2018-10-20T11:00,21.0,62,1008.0,0.00,457.0,3.94,7.10
2018-10-20T12:00,22.2,55,1007.8,0.00,535.0,3.10,6.70
2018-10-20T13:00,22.9,50,1007.3,0.00,381.0,2.55,6.20
2018-10-20T14:00,23.6,46,1006.7,0.00,384.0,2.34,7.90
2018-10-20T15:00,24.0,42,1006.7,0.00,384.0,2.70,7.80
2018-10-20T16:00,23.5,41,1006.3,0.00,242.0,2.72,7.80
2018-10-20T17:00,22.3,48,1006.5,0.00,82.0,1.63,7.00
2018-10-20T18:00,20.8,55,1007.0,0.00,13.0,1.77,5.80
2018-10-20T19:00,18.5,77,1007.6,0.00,0.0,2.47,5.20
2018-10-20T20:00,18.1,78,1007.8,0.20,0.0,1.99,6.30
2018-10-20T21:00,17.4,83,1008.1,0.00,0.0,1.71,5.00
2018-10-20T22:00,17.0,86,1008.6,0.00,0.0,1.70,2.90
2018-10-20T23:00,16.7,87,1008.4,0.00,0.0,2.01,3.10
2018-10-21T00:00,16.4,88,1008.2,0.00,0.0,2.31,3.40
2018-10-21T01:00,16.1,89,1008.2,0.00,0.0,2.81,3.90
2018-10-21T02:00,15.9,90,1008.3,0.00,0.0,3.31,4.60
2018-10-21T03:00,15.6,92,1007.7,0.00,0.0,3.42,4.90
2018-10-21T04:00,15.4,92,1007.8,0.00,0.0,3.13,5.10
2018-10-21T05:00,15.3,92,1007.8,0.00,0.0,3.32,5.20
2018-10-21T06:00,15.2,92,1008.0,0.00,0.0,3.72,5.50
2018-10-21T07:00,14.8,93,1008.5,0.00,0.0,4.00,6.40
2018-10-21T08:00,15.2,90,1008.7,0.00,33.0,4.11,6.80
2018-10-21T09:00,16.3,85,1009.5,0.00,117.0,4.73,7.40
2018-10-21T10:00,17.5,79,1009.5,0.00,191.0,3.96,8.50
2018-10-21T11:00,18.7,72,1009.3,0.00,208.0,3.74,8.60
2018-10-21T12:00,19.8,66,1009.1,0.00,305.0,3.72,8.70
2018-10-21T13:00,20.4,63,1008.5,0.00,344.0,3.66,8.70
2018-10-21T14:00,20.8,60,1008.3,0.00,306.0,3.61,7.20
2018-10-21T15:00,21.0,60,1008.1,0.00,292.0,3.35,6.20
2018-10-21T16:00,20.6,63,1008.5,0.00,145.0,2.84,5.00
2018-10-21T17:00,20.0,67,1008.8,0.00,85.0,2.31,3.40
2018-10-21T18:00,19.1,74,1009.4,0.00,14.0,1.32,2.00
2018-10-21T19:00,18.2,82,1010.0,0.00,0.0,0.76,2.30
2018-10-21T20:00,18.0,83,1010.3,0.00,0.0,0.10,1.80
2018-10-21T21:00,17.8,85,1010.9,0.00,0.0,0.58,1.60
2018-10-21T22:00,17.4,89,1011.5,0.00,0.0,0.95,1.80
2018-10-21T23:00,16.5,93,1011.7,0.00,0.0,1.64,2.20
2018-10-22T00:00,15.2,95,1011.5,0.00,0.0,1.97,2.90
2018-10-22T01:00,14.8,96,1011.8,0.00,0.0,2.21,3.30
2018-10-22T02:00,14.3,96,1011.4,0.00,0.0,1.92,3.20
2018-10-22T03:00,13.7,97,1011.7,0.00,0.0,1.82,3.30
2018-10-22T04:00,13.5,97,1011.7,0.00,0.0,1.97,3.50
2018-10-22T05:00,13.4,97,1011.6,0.00,0.0,2.02,3.60
2018-10-22T06:00,13.2,97,1012.0,0.00,0.0,2.28,3.60
2018-10-22T07:00,13.3,96,1012.3,0.00,0.0,2.28,3.90
2018-10-22T08:00,14.3,94,1012.8,0.00,43.0,2.42,4.20
2018-10-22T09:00,17.0,83,1013.4,0.00,173.0,2.64,4.70
2018-10-22T10:00,19.4,71,1013.7,0.00,326.0,2.80,5.10
2018-10-22T11:00,21.4,62,1013.5,0.00,447.0,2.64,5.20
2018-10-22T12:00,22.8,57,1013.5,0.00,527.0,2.10,4.80
2018-10-22T13:00,23.5,53,1012.9,0.00,552.0,1.35,4.20
2018-10-22T14:00,24.0,50,1012.3,0.00,455.0,1.00,4.10
2018-10-22T15:00,24.0,49,1012.1,0.00,258.0,1.80,4.10
